,exon_skipping,alternative_donor_site,alternative_acceptor_site,intron_retention,mutually_exclusive_exon,alternative_first_exon,alternative_last_exon,mutually_exclusive_exon-alternative_first_exon,mutually_exclusive_exon-alternative_last_exon
GO:0017101,0,0,0,0,0,0,0,0,1
GO:0006903,1,0,0,0,0,0,0,1,0
GO:0010803,4,0,1,0,0,0,4,0,1
GO:0019888,1,1,0,0,0,1,0,0,0
GO:0019212,1,0,0,0,0,1,0,0,0
GO:0019208,1,1,0,0,0,1,0,0,0
GO:0008995,0,0,0,0,0,1,0,0,0
GO:0004865,0,0,0,0,0,1,0,0,0
GO:0004864,1,0,0,0,0,1,0,0,0
GO:0140208,2,0,0,0,0,0,0,0,0
GO:0090158,3,0,0,0,0,0,0,0,0
GO:0016320,2,0,0,0,0,0,0,0,0
GO:0016864,1,0,0,0,0,0,1,0,0
GO:0003756,1,0,0,0,0,0,1,0,0
GO:0061912,2,0,0,0,0,2,0,0,0
GO:0070303,0,1,0,0,0,0,0,0,1
GO:0051403,1,0,0,1,0,1,0,0,0
GO:0046329,0,1,0,0,0,0,0,0,1
GO:0032873,0,1,0,0,0,0,0,0,1
GO:0031098,1,0,0,1,0,1,0,0,0
GO:0007254,1,0,0,1,0,1,0,0,0
GO:2000816,0,0,0,0,0,1,0,0,0
GO:1905819,0,0,0,0,0,1,0,0,0
GO:1902100,0,0,0,0,0,1,0,0,0
GO:0051985,0,0,0,0,0,1,0,0,0
GO:0045841,0,0,0,0,0,1,0,0,0
GO:0033048,0,0,0,0,0,1,0,0,0
GO:0033046,0,0,0,0,0,1,0,0,0
GO:0071350,3,0,0,0,0,1,0,1,2
GO:0070672,3,0,0,0,0,1,0,1,2
GO:0035723,3,0,0,0,0,1,0,1,2
GO:0106049,1,0,0,0,0,1,0,1,0
GO:0099518,0,0,0,0,0,0,1,0,0
GO:0099111,0,0,0,0,0,1,2,2,1
GO:0072384,0,0,0,0,0,0,1,0,0
GO:0047496,0,0,0,0,0,0,1,0,0
GO:0047484,1,0,0,0,0,1,0,1,0
GO:0030705,0,0,0,0,0,1,2,2,1
GO:0010970,0,0,0,0,0,1,2,2,1
GO:0010762,0,0,0,0,0,0,0,1,0
GO:0000939,0,0,0,0,0,0,0,0,1
GO:0010165,1,0,0,0,0,0,1,0,0
GO:0015095,0,0,0,0,0,1,0,0,0
GO:0008250,0,0,0,0,0,0,0,0,1
GO:0031593,3,2,0,0,0,2,4,0,0
GO:1904375,1,1,0,0,0,0,0,2,0
GO:1903076,1,0,0,0,0,0,0,2,0
GO:0005767,0,0,0,0,0,0,1,0,0
GO:0001401,1,0,0,0,0,0,1,0,0
GO:0140275,1,0,0,0,0,1,1,0,0
GO:1904813,3,1,4,0,0,2,2,0,0
GO:1904724,3,0,4,0,0,2,0,0,0
GO:0007163,3,0,1,0,0,0,1,0,2
GO:0009948,0,0,0,0,0,1,0,0,0
GO:0007350,0,1,0,0,0,1,1,0,0
GO:0051647,0,0,0,0,0,1,0,0,0
GO:0007097,0,0,0,0,0,1,0,0,0
GO:0061245,1,0,0,0,0,0,0,0,0
GO:0045494,3,0,0,0,0,0,1,0,0
GO:0035088,1,0,0,0,0,0,0,0,0
GO:0001895,4,0,0,0,0,0,2,0,1
GO:0045116,0,0,1,0,0,0,0,0,0
GO:0004527,0,0,0,0,0,0,0,1,0
GO:0016796,0,0,0,0,0,0,0,1,0
GO:0140223,1,0,0,0,0,0,1,0,0
GO:0016251,1,0,0,0,0,0,1,0,0
GO:0005669,2,0,0,0,0,3,1,0,0
GO:0097550,0,0,1,0,0,0,0,0,1
GO:0006109,5,1,2,0,0,2,2,1,4
GO:0032729,1,0,2,0,0,0,0,1,1
GO:1900181,0,0,1,0,0,0,0,0,0
GO:0035331,0,0,0,0,0,1,0,0,0
GO:0035330,0,0,0,0,0,1,0,0,0
GO:0061371,0,0,0,0,0,2,0,0,2
GO:0048709,0,0,1,0,0,0,0,0,0
GO:0021782,0,0,1,0,0,0,0,0,0
GO:0014003,0,0,1,0,0,0,0,0,0
GO:0061756,2,0,0,0,0,0,0,0,0
GO:0050901,2,0,0,0,0,0,0,0,0
GO:0007159,2,0,0,0,0,0,0,0,0
GO:0030838,1,0,0,0,0,0,0,0,0
GO:0090257,15,0,2,0,3,0,1,1,2
GO:0045987,4,0,0,0,0,0,0,0,0
GO:0045933,4,0,0,0,0,0,0,0,0
GO:0006940,4,0,0,0,0,0,0,0,0
GO:0006937,11,0,2,0,1,0,0,0,0
GO:0036002,0,0,0,0,0,1,1,0,3
GO:0031124,0,0,0,0,0,2,0,0,0
GO:0031123,0,0,0,0,0,2,0,0,1
GO:0005337,0,0,1,0,0,0,1,0,0
GO:0015858,0,0,1,0,0,0,1,0,0
GO:0032238,0,0,1,0,0,0,1,0,0
GO:1901642,0,0,1,0,0,0,1,0,0
GO:0140374,5,0,1,0,0,2,5,0,0
GO:0039530,4,0,0,0,0,0,2,0,0
GO:0035666,1,0,0,0,0,0,0,0,0
GO:0009299,2,0,0,0,0,2,1,0,0
GO:0002758,15,0,3,0,0,2,12,4,0
GO:0002756,2,0,0,0,0,1,1,0,0
GO:0002753,6,0,0,0,0,1,4,0,0
GO:0002224,2,0,0,0,0,1,2,0,0
GO:0002221,14,0,2,0,0,2,12,4,0
GO:0002218,16,0,3,0,0,2,12,4,0
GO:0045293,1,0,0,0,0,0,0,0,0
GO:1901992,0,1,0,0,0,1,0,0,0
GO:1901989,0,1,0,0,0,1,0,0,0
GO:1905820,0,1,0,0,0,0,0,0,0
GO:1902426,0,1,0,0,0,0,0,0,0
GO:1902101,0,1,0,0,0,0,0,0,0
GO:1901977,0,1,0,0,0,0,0,0,0
GO:1901970,0,1,0,0,0,0,0,0,0
GO:0140499,0,1,0,0,0,0,0,0,0
GO:0090233,0,1,0,0,0,0,0,0,0
GO:0062033,0,1,0,0,0,0,0,0,0
GO:0045842,0,1,0,0,0,0,0,0,0
GO:0007096,1,0,0,0,0,0,1,0,0
GO:1901616,1,0,1,0,0,0,1,0,0
GO:0046164,1,0,1,0,0,0,1,0,0
GO:0071786,5,1,2,0,0,2,0,0,0
GO:0071782,1,1,0,0,0,0,0,0,0
GO:0005385,0,0,0,0,0,0,1,0,0
GO:0006829,0,0,1,0,0,0,1,0,1
GO:0071577,1,0,0,0,0,0,1,0,0
GO:0006826,0,0,0,0,0,0,0,0,1
GO:0034755,0,0,0,0,0,0,0,0,1
GO:0033212,0,0,0,0,0,0,0,0,1
GO:0071421,0,0,0,0,0,0,0,0,1
GO:0006828,0,0,0,0,0,0,0,0,1
GO:0097306,0,0,0,0,0,0,0,1,0
GO:0036315,1,0,0,0,0,0,1,0,0
GO:0036314,1,0,0,0,0,0,1,0,0
GO:0035869,0,0,0,0,0,0,0,1,0
GO:0032978,0,0,0,0,0,0,1,0,0
GO:0090151,0,0,0,0,0,0,1,0,0
GO:0051204,0,0,0,0,0,0,1,0,0
GO:0032979,0,0,0,0,0,0,1,0,0
GO:0042554,2,0,0,0,0,0,0,0,0
GO:0070182,2,0,0,0,0,1,0,0,0
GO:2000573,2,0,0,0,0,0,0,0,0
GO:0051973,2,0,0,0,0,0,0,0,0
GO:1905323,2,0,0,0,0,0,0,0,0
GO:0005697,0,0,0,0,0,0,0,0,1
GO:0072542,0,1,0,0,0,0,0,0,0
GO:0019211,0,1,0,0,0,0,0,0,0
GO:0008160,0,1,0,0,0,0,0,0,0
GO:0043666,1,0,0,0,0,1,0,0,0
GO:0035307,1,0,0,0,0,0,0,0,0
GO:0035306,4,0,0,0,0,0,0,0,0
GO:0035304,1,0,0,0,0,1,0,0,0
GO:0032516,1,0,0,0,0,0,0,0,0
GO:0010922,4,0,0,0,0,0,0,0,0
GO:0035308,0,0,0,0,0,1,0,0,0
GO:0032515,0,0,0,0,0,1,0,0,0
GO:0033617,0,0,0,0,0,0,1,0,0
GO:0008535,0,0,0,0,0,0,1,0,0
GO:0016592,0,0,0,0,0,1,0,0,0
GO:0008088,0,0,0,0,0,0,1,1,1
GO:0098930,0,0,0,0,0,0,1,1,1
GO:0070106,1,0,0,0,0,0,0,0,0
GO:0055106,0,0,0,0,0,1,0,0,0
GO:0043189,2,0,0,0,0,0,1,0,1
GO:0035267,2,0,0,0,0,0,1,0,1
GO:0055013,3,0,3,0,0,0,1,0,3
GO:0055006,3,0,3,0,0,0,1,0,3
GO:0051145,3,0,0,0,0,0,0,0,0
GO:0070168,0,1,1,0,0,0,0,0,0
GO:0070167,3,1,1,0,0,2,1,0,0
GO:0030502,0,1,1,0,0,0,0,0,0
GO:0030500,0,1,1,0,0,1,0,0,0
GO:0030279,0,1,1,0,0,0,0,0,0
GO:0030278,2,1,1,0,0,1,0,0,0
GO:0042827,0,1,1,0,0,0,0,0,0
GO:0031089,0,1,1,0,0,0,0,0,0
GO:0005146,1,0,0,0,0,0,1,0,0
GO:0031440,1,0,0,0,0,1,0,0,0
GO:0051262,0,0,0,0,0,1,0,0,0
GO:1990120,0,0,0,0,0,1,0,0,0
GO:1900363,0,0,0,0,0,1,0,0,0
GO:0110104,0,0,0,0,0,1,0,0,0
GO:0051291,0,0,0,0,0,1,0,0,0
GO:0051290,0,0,0,0,0,1,0,0,0
GO:0047184,2,0,0,0,0,0,0,0,0
GO:0046471,1,0,0,0,0,0,0,0,0
GO:0032048,1,0,0,0,0,0,0,0,0
GO:0006655,2,0,0,0,0,0,0,0,0
GO:0032049,2,0,0,0,0,0,0,0,0
GO:0007007,1,0,0,0,0,1,0,0,0
GO:0003407,0,0,0,0,0,1,0,0,0
GO:0004416,0,0,0,0,0,0,0,0,1
GO:0004138,1,0,0,0,0,0,1,0,0
GO:0009153,0,0,0,0,0,1,0,0,0
GO:0009151,0,0,0,0,0,1,0,0,0
GO:0042809,1,0,0,0,0,0,1,0,0
GO:0072332,1,0,0,0,0,0,1,0,0
GO:0048385,0,0,0,0,0,1,0,0,0
GO:0042626,0,0,0,0,0,0,0,0,1
GO:0046961,0,0,0,0,0,0,0,0,1
GO:0044769,0,0,0,0,0,0,0,0,1
GO:0042625,0,0,0,0,0,0,0,0,1
GO:0019829,0,0,0,0,0,0,0,0,1
GO:0009678,0,0,0,0,0,0,0,0,1
GO:1902035,0,1,1,0,0,0,1,0,0
GO:1902033,0,1,1,0,0,0,1,0,0
GO:0008213,0,1,0,0,0,0,1,0,1
GO:0006479,0,1,0,0,0,0,1,0,1
GO:0061098,0,3,0,0,0,0,1,0,0
GO:0061097,0,3,0,0,0,0,1,0,0
GO:0032451,1,0,0,0,0,0,1,0,0
GO:0090329,0,0,0,0,0,1,0,0,0
GO:1904491,1,0,1,0,0,0,0,0,0
GO:0021956,0,0,1,0,0,0,0,0,0
GO:0021904,0,0,1,0,0,0,0,0,0
GO:0021532,1,0,1,0,0,0,0,1,0
GO:0021523,0,0,1,0,0,0,0,0,0
GO:0021522,0,0,1,0,0,0,0,1,0
GO:0010310,1,1,2,0,0,0,0,0,0
GO:0015368,1,0,0,0,0,0,0,0,0
GO:1990542,0,0,0,0,0,2,0,0,1
GO:0006851,0,0,0,0,0,1,0,0,1
GO:0008169,0,0,0,0,0,1,0,0,0
GO:0009383,0,0,0,0,0,1,0,0,0
GO:0002080,0,0,0,0,0,0,1,0,0
GO:0090220,1,0,0,0,0,0,0,0,1
GO:0070197,1,0,0,0,0,0,0,0,1
GO:0070192,4,0,0,0,0,0,2,0,2
GO:0045143,4,0,0,0,0,0,2,0,2
GO:0045141,1,0,0,0,0,0,0,0,1
GO:0045132,6,3,0,0,0,0,3,0,2
GO:0044821,1,0,0,0,0,0,0,0,1
GO:0034398,1,0,0,0,0,0,0,0,1
GO:0034397,1,0,0,0,0,0,0,0,1
GO:0007129,4,0,0,0,0,0,2,0,2
GO:1905515,0,0,0,0,0,0,1,0,0
GO:0035050,0,0,0,0,0,2,0,0,1
GO:0003143,0,0,0,0,0,1,0,0,1
GO:0001947,0,0,0,0,0,1,0,0,1
GO:0046463,0,1,0,0,0,0,0,0,0
GO:0046460,0,1,0,0,0,0,0,0,0
GO:0003846,0,0,0,0,0,1,0,0,0
GO:0000794,1,0,0,0,0,0,1,0,1
GO:0099086,0,0,0,0,0,0,0,0,1
GO:0000795,0,0,0,0,0,0,0,0,1
GO:0051026,1,0,0,0,0,0,1,0,1
GO:0035822,1,0,0,0,0,0,1,0,1
GO:0006311,1,0,0,0,0,0,1,0,1
GO:0010976,0,0,0,0,0,0,2,0,1
GO:0046625,4,0,1,0,0,0,4,4,0
GO:0001917,1,0,0,0,0,0,0,0,0
GO:0060338,2,0,0,0,0,1,0,0,0
GO:0016514,0,0,1,0,0,1,0,0,0
GO:0072669,1,0,0,0,0,0,0,0,0
GO:0000281,1,0,1,0,0,1,0,0,0
GO:0042048,1,0,0,0,0,0,0,0,0
GO:0007635,1,0,0,0,0,0,0,0,0
GO:0008970,0,0,1,0,0,0,0,0,0
GO:0043395,2,0,0,0,0,0,0,0,0
GO:0070897,2,0,0,0,0,2,1,0,0
GO:0016722,1,1,0,0,0,0,2,0,0
GO:0140571,1,0,0,0,0,1,1,0,0
GO:0140575,1,0,0,0,0,0,1,0,0
GO:0045793,0,0,1,0,0,0,0,0,0
GO:0061966,0,0,0,0,0,1,0,0,0
GO:0005879,1,0,0,0,0,1,0,0,0
GO:0010457,1,2,0,0,0,0,0,0,0
GO:0070601,3,3,0,0,0,0,2,0,0
GO:0071962,3,3,0,0,0,0,2,0,0
GO:0007064,3,3,0,0,0,0,2,0,0
GO:2000243,4,1,0,0,0,1,1,0,1
GO:2000155,2,1,0,0,0,0,0,0,1
GO:1902093,2,1,0,0,0,0,0,0,1
GO:1902019,2,1,0,0,0,0,0,0,1
GO:1901317,2,1,0,0,0,0,0,0,1
GO:0072520,1,0,0,0,0,0,0,0,1
GO:0060632,2,1,0,0,0,0,1,0,1
GO:0060295,2,1,0,0,0,0,0,0,1
GO:0034113,2,0,0,0,0,0,0,0,0
GO:0003353,2,1,0,0,0,0,0,0,1
GO:0003352,2,1,0,0,0,0,0,0,1
GO:0005507,1,0,0,0,0,0,0,0,0
GO:0048515,0,0,2,0,0,0,1,1,0
GO:0007286,0,0,2,0,0,0,1,1,0
GO:0097722,0,0,0,0,0,0,1,0,0
GO:0030317,0,0,0,0,0,0,1,0,0
GO:0070390,0,0,0,0,0,0,0,1,0
GO:0030578,3,1,0,0,0,0,1,1,0
GO:0030575,3,1,0,0,0,0,1,1,0
GO:0015030,0,0,0,0,0,1,1,0,0
GO:0010494,6,0,1,0,3,6,6,6,4
GO:0070198,0,0,0,0,0,0,1,0,0
GO:0007140,0,0,1,0,0,0,1,0,0
GO:0097298,0,0,0,0,0,0,0,0,1
GO:0097499,1,0,0,0,0,0,0,0,0
GO:1990834,1,0,0,0,0,0,0,0,0
GO:1903441,1,0,0,0,0,0,0,0,0
GO:0097500,1,0,0,0,0,0,0,0,0
GO:0045666,0,0,0,0,0,2,0,1,0
GO:0042181,1,1,1,0,0,0,0,0,0
GO:0050714,2,0,1,0,0,0,1,1,2
GO:0018195,2,0,0,0,0,0,0,0,0
GO:0050732,1,0,0,0,0,0,0,0,0
GO:1900078,0,0,1,0,0,2,0,0,0
GO:0046628,0,0,1,0,0,2,0,0,0
GO:0016661,1,0,0,0,0,0,0,0,0
GO:0071011,0,0,0,0,0,0,0,2,1
GO:0018198,0,0,0,0,0,0,1,0,0
GO:0043502,4,0,0,0,2,0,1,1,2
GO:0014743,4,0,0,0,2,0,1,1,2
GO:0010611,4,0,0,0,2,0,1,1,2
GO:0030451,1,0,0,0,0,0,1,0,1
GO:0045959,0,0,1,0,0,0,0,0,1
GO:0045957,1,0,0,0,0,0,1,0,1
GO:0030450,0,0,1,0,0,0,0,0,1
GO:0002924,0,0,1,0,0,0,0,0,1
GO:0002923,0,0,1,0,0,0,0,0,1
GO:0002890,0,0,1,0,0,0,0,0,1
GO:0002823,0,0,1,0,0,1,0,0,1
GO:0002820,2,0,1,0,0,1,2,0,1
GO:0002713,0,0,1,0,0,0,0,0,1
GO:0002707,0,0,1,0,0,0,0,0,1
GO:0002704,4,4,1,0,0,0,1,0,1
GO:0045600,0,0,0,0,0,3,0,1,0
GO:0090336,0,0,0,0,0,1,0,0,0
GO:0071949,1,0,0,0,0,0,0,0,0
GO:0004181,0,0,0,0,0,0,1,1,0
GO:0106423,0,0,0,0,0,0,1,1,0
GO:0008138,0,0,0,0,0,1,0,2,3
GO:0004791,0,0,1,0,0,0,0,0,0
GO:0051537,0,1,1,0,0,0,1,0,0
GO:0032480,4,0,1,0,0,0,2,0,0
GO:0035456,4,0,0,0,0,1,3,0,1
GO:1990845,0,0,0,0,0,1,0,0,0
GO:0001909,0,0,0,0,0,0,1,0,1
GO:0042267,0,0,0,0,0,0,1,0,0
GO:0002228,0,0,0,0,0,0,1,0,0
GO:0005689,0,0,0,0,0,0,0,0,1
GO:0090305,1,0,0,0,0,1,1,0,0
GO:0036064,3,0,0,0,0,0,1,0,0
GO:0030061,0,0,0,0,0,0,1,0,0
GO:0004126,1,0,0,0,0,0,1,0,0
GO:0070383,0,0,0,0,0,0,0,0,1
GO:0045006,0,0,0,0,0,0,0,0,1
GO:0032968,0,0,0,0,0,1,0,0,0
GO:0032786,0,0,0,0,0,1,0,0,0
GO:0140036,0,0,0,0,0,0,1,0,0
GO:0140035,0,0,0,0,0,0,1,0,0
GO:0019985,1,0,1,0,0,0,1,0,0
GO:0006301,1,0,1,0,0,0,1,0,0
GO:0000731,1,0,1,0,0,0,1,0,0
GO:0031163,0,1,0,0,0,1,1,0,0
GO:0016226,0,1,0,0,0,1,1,0,0
GO:0018022,2,1,0,0,0,0,2,0,0
GO:1903578,3,1,0,0,0,1,1,3,3
GO:2001169,1,0,0,0,0,0,0,2,0
GO:1904058,1,1,0,0,0,0,0,0,0
GO:0051931,1,1,0,0,0,0,0,0,0
GO:0051930,1,1,0,0,0,0,0,0,0
GO:0031646,1,1,1,0,0,0,0,0,0
GO:0075509,2,0,0,0,0,1,1,0,0
GO:0046794,6,2,2,0,0,2,1,0,0
GO:0046718,6,2,2,0,0,2,1,0,0
GO:0044409,6,2,2,0,0,2,1,0,0
GO:0019065,1,0,0,0,0,0,1,0,0
GO:0007032,1,0,2,0,0,0,1,0,0
GO:0070988,1,0,0,0,0,0,1,0,0
GO:0070989,1,0,0,0,0,0,1,0,0
GO:0090224,0,0,0,1,0,0,1,0,1
GO:0060236,0,0,0,1,0,0,1,0,1
GO:0097602,1,0,0,0,0,0,0,0,0
GO:2000434,0,0,0,0,0,1,1,0,0
GO:1903322,3,0,1,0,0,2,4,0,0
GO:0060382,0,0,0,0,0,0,0,0,1
GO:0097346,1,0,0,0,0,0,1,0,2
GO:0031011,0,0,0,0,0,0,0,0,1
GO:0071339,3,0,0,1,0,2,2,0,0
GO:0044665,3,0,0,1,0,2,2,0,0
GO:0035097,4,0,1,1,0,2,4,1,0
GO:0043631,0,0,0,0,0,1,0,0,0
GO:0060538,1,0,0,0,0,0,0,0,0
GO:0014904,0,0,0,0,0,0,1,1,2
GO:0014902,0,0,0,0,0,0,1,1,2
GO:0007519,1,0,0,0,0,0,0,0,0
GO:0016647,1,0,0,0,0,0,1,0,0
GO:0046592,1,0,0,0,0,0,1,0,0
GO:0006598,1,0,0,0,0,0,1,0,0
GO:0070169,3,0,0,0,0,2,1,0,0
GO:0045778,2,0,0,0,0,1,0,0,0
GO:0033689,0,0,0,0,0,1,0,0,0
GO:0033688,0,0,0,0,0,1,0,0,0
GO:0030501,0,0,0,0,0,1,0,0,0
GO:2000273,0,3,0,0,0,0,1,0,0
GO:0045741,0,3,0,0,0,0,1,0,0
GO:0007176,0,3,0,0,0,0,1,0,0
GO:0097197,0,2,0,0,0,3,0,0,1
GO:0031259,0,1,0,0,0,0,0,0,1
GO:0031257,0,1,0,0,0,0,0,0,1
GO:0042633,0,0,0,1,0,0,2,0,1
GO:0042303,0,0,0,1,0,0,2,0,1
GO:0120254,1,1,1,0,0,0,0,0,1
GO:0030296,12,6,2,0,0,8,3,4,2
GO:0030297,10,6,0,0,0,8,2,0,3
GO:0070378,0,0,0,0,0,0,0,0,1
GO:0070376,0,0,0,0,0,0,0,0,1
GO:0098815,1,0,0,0,0,0,0,1,1
GO:0003279,0,0,0,0,0,1,1,0,0
GO:0097195,3,0,0,0,0,0,0,0,0
GO:0060004,3,0,0,0,0,1,0,0,0
GO:0033631,3,0,0,0,0,0,0,0,0
GO:0033627,3,0,0,0,0,0,0,0,0
GO:0010694,3,0,0,0,0,0,0,0,0
GO:0010692,3,0,0,0,0,0,0,0,0
GO:0001658,3,0,0,0,0,0,0,0,0
GO:0044291,3,0,0,0,0,0,4,0,0
GO:0030118,5,0,0,0,0,0,0,0,0
GO:0071371,1,0,0,0,0,0,0,0,0
GO:0010927,0,0,1,0,0,0,0,1,0
GO:0033363,0,0,1,0,0,1,0,1,0
GO:0001675,0,0,1,0,0,0,0,1,0
GO:0052866,3,0,0,0,0,0,0,0,0
GO:0051480,0,0,0,0,0,0,0,1,0
GO:0086080,3,0,0,0,0,0,4,0,0
GO:0051260,5,0,0,0,0,1,5,1,1
GO:0035098,1,0,1,0,0,0,2,1,0
GO:0031519,2,0,1,0,0,0,3,1,0
GO:0097352,1,0,0,0,0,0,0,0,0
GO:0140056,0,0,0,0,0,0,1,0,0
GO:0098927,1,0,1,0,0,0,0,0,0
GO:0098780,0,0,0,0,0,0,0,0,1
GO:0061635,2,0,1,0,0,0,2,0,0
GO:0045022,1,0,1,0,0,0,0,0,0
GO:0022406,1,0,0,0,0,0,1,0,0
GO:0000423,1,0,0,0,0,2,0,0,0
GO:0045661,0,0,0,0,0,0,1,0,0
GO:0043403,0,0,0,0,0,0,1,1,2
GO:0005537,5,1,1,0,0,2,2,0,0
GO:0099072,0,0,0,0,0,0,0,1,1
GO:0097120,0,0,0,0,0,0,0,1,1
GO:0060076,0,0,0,0,0,0,0,1,1
GO:0048261,1,0,0,0,0,1,0,0,0
GO:0045806,2,0,0,0,0,1,0,0,0
GO:0002091,1,0,0,0,0,1,0,0,0
GO:0071168,5,0,0,0,0,1,3,1,1
GO:0009182,0,0,0,0,0,1,0,0,0
GO:0046056,0,0,0,0,0,1,0,0,0
GO:0110026,1,0,0,0,0,0,0,0,1
GO:0005432,1,0,0,0,0,0,0,0,0
GO:0043204,0,0,0,0,0,1,1,3,1
GO:0045880,0,0,0,0,0,0,1,0,0
GO:0018216,2,0,0,0,0,0,0,0,0
GO:0030166,2,0,1,0,0,2,2,1,3
GO:0006029,2,0,2,0,0,2,2,1,3
GO:0050654,1,0,0,0,0,0,1,0,1
GO:0050650,1,0,0,0,0,0,1,0,1
GO:0030206,1,0,0,0,0,0,1,0,0
GO:0030204,1,0,0,0,0,0,1,0,0
GO:0098743,1,0,0,0,0,0,0,0,0
GO:0051703,1,0,0,0,0,0,0,0,0
GO:0051653,1,0,1,0,0,0,0,0,2
GO:0051294,0,0,0,0,0,0,0,0,2
GO:0051293,1,0,1,0,0,0,0,0,2
GO:0045913,3,1,2,0,0,1,2,1,3
GO:0045722,0,0,0,0,0,1,0,0,0
GO:0043255,2,0,2,0,0,1,1,1,4
GO:0040001,1,0,1,0,0,0,0,0,2
GO:0030447,1,0,0,0,0,2,0,0,1
GO:0030010,1,0,0,0,0,0,1,0,2
GO:0010907,1,0,0,0,0,1,2,1,2
GO:0010906,2,0,0,0,0,1,2,1,3
GO:0010676,2,0,2,0,0,1,2,1,3
GO:0010675,3,0,2,0,0,1,2,1,4
GO:0006111,1,0,0,0,0,1,0,0,1
GO:0000132,0,0,0,0,0,0,0,0,2
GO:0016895,0,0,0,0,0,0,0,1,0
GO:0004529,0,0,0,0,0,0,0,1,0
GO:0035312,0,0,0,0,0,0,0,1,0
GO:0008409,0,0,0,0,0,0,0,1,0
GO:0062014,1,0,0,0,0,0,0,2,0
GO:0046324,1,0,0,0,0,2,1,3,2
GO:1903579,1,0,0,0,0,0,0,2,0
GO:1900543,1,0,0,0,0,0,0,2,0
GO:0045980,1,0,0,0,0,0,0,2,0
GO:2001170,1,0,0,0,0,0,0,2,0
GO:1904376,1,0,0,0,0,0,0,2,0
GO:1903077,1,0,0,0,0,0,0,2,0
GO:1900372,1,0,0,0,0,0,0,2,0
GO:0070584,1,0,0,0,0,0,1,2,0
GO:0070346,1,0,0,0,0,0,0,2,0
GO:0070344,1,0,0,0,0,0,0,2,0
GO:0046325,1,0,0,0,0,0,0,2,0
GO:0030809,1,0,0,0,0,0,0,2,0
GO:0010829,1,0,0,0,0,0,0,2,0
GO:0010635,1,0,0,0,0,0,0,2,0
GO:0042306,1,0,0,1,0,1,2,0,0
GO:0042956,2,0,0,0,0,0,1,0,0
GO:0034289,2,0,0,0,0,0,1,0,0
GO:0034288,2,0,0,0,0,0,1,0,0
GO:0034286,2,0,0,0,0,0,1,0,0
GO:0034285,2,0,0,0,0,0,1,0,0
GO:0033037,2,0,0,0,0,0,1,0,0
GO:0015774,2,0,0,0,0,0,1,0,0
GO:0015772,2,0,0,0,0,0,1,0,0
GO:0015768,2,0,0,0,0,0,1,0,0
GO:0015766,2,0,0,0,0,0,1,0,0
GO:0009730,2,0,0,0,0,0,1,0,0
GO:0009593,7,0,0,0,0,0,4,0,0
GO:2000010,3,0,2,0,0,0,0,0,0
GO:2000008,3,0,2,0,0,0,0,0,1
GO:0018231,0,0,0,0,0,0,1,0,0
GO:0018230,0,0,0,0,0,0,1,0,0
GO:0050884,0,0,0,0,0,0,1,0,0
GO:0016553,1,0,2,0,0,0,0,0,0
GO:0051123,2,0,0,0,0,2,1,0,0
GO:0042789,2,0,0,0,0,2,1,0,0
GO:0005762,2,0,1,0,0,3,3,0,3
GO:0000315,2,0,1,0,0,3,3,0,3
GO:0045055,0,0,0,0,0,1,0,0,0
GO:0002729,2,0,0,0,0,0,3,0,0
GO:0002727,2,0,0,0,0,0,3,0,0
GO:0002444,1,0,0,0,0,0,1,0,0
GO:0034508,2,0,0,0,0,0,0,0,0
GO:0006490,1,0,0,0,0,0,0,0,1
GO:0006488,1,0,0,0,0,0,0,1,1
GO:1904274,1,0,0,0,0,0,1,0,0
GO:1902414,1,1,0,0,0,0,1,1,2
GO:0150105,1,0,0,0,0,0,1,0,0
GO:0090277,3,0,2,0,0,0,2,3,0
GO:0061833,1,0,0,0,0,0,1,0,0
GO:0002793,3,0,2,0,0,0,2,3,0
GO:1904263,1,0,0,0,0,0,0,0,0
GO:0070071,0,0,0,0,0,0,1,1,0
GO:0070070,0,0,0,0,0,0,0,1,0
GO:0032008,1,0,0,1,0,0,1,0,0
GO:0031398,3,0,1,0,0,1,3,0,0
GO:0018202,0,0,0,0,0,0,0,0,1
GO:0080009,0,0,0,0,0,0,1,0,0
GO:0016176,1,0,1,0,0,0,1,0,0
GO:0060263,1,1,2,0,0,0,0,0,0
GO:0043020,1,0,1,0,0,0,1,0,0
GO:0031837,2,1,0,0,0,0,0,0,1
GO:0031835,3,1,0,0,0,0,0,0,0
GO:0031834,4,1,0,0,0,0,0,0,1
GO:1904057,1,1,0,0,0,0,0,0,0
GO:0062149,1,1,0,0,0,0,0,0,0
GO:0050965,1,1,0,0,0,0,0,0,0
GO:0050961,1,1,0,0,0,0,0,0,0
GO:0050951,1,1,0,0,0,0,0,0,0
GO:0050906,3,1,0,0,0,0,0,0,0
GO:0045776,1,1,0,0,0,0,0,0,0
GO:0031645,1,1,0,0,0,0,0,0,0
GO:0016048,1,1,0,0,0,0,0,0,0
GO:0007217,2,1,0,0,0,0,0,0,1
GO:0003085,1,1,0,0,0,0,0,0,0
GO:0004144,1,0,0,0,0,0,0,0,0
GO:0007340,0,0,2,0,0,0,0,1,0
GO:0097001,4,0,1,0,0,0,4,4,0
GO:0036258,1,0,0,0,0,0,1,0,0
